date,austria,belgium,bulgaria,croatia,czech_republic,germany,hungary,italy,lithuania,netherlands,romania,slovakia,spain,united_kingdom
2001-01-01,-0.0191378363523497,-0.0289940312254657,-0.04600050303371,-0.1252719636266839,-0.0086869049803013,-0.0046546351305103,-0.1053269833572976,-0.0736285598739172,0.0300355435138115,0.0324271609039321,-0.0922052897797378,-0.0804021491223139,-0.1312609274532974,0.0672961491538295
2001-02-01,0.0396105479736128,-0.0487071240374668,-0.0169950293322251,-0.0114372291577353,0.0136049242563558,0.0068815955043213,-0.0402354918459018,-0.028711643189613,0.0589845436521834,0.0190705590140254,-0.02457208024083,-0.0271770084181497,-0.0413893315648081,0.0390166890881893
2001-03-01,0.0221597714838068,-0.0138826037543289,-0.0170366750646024,-0.0881696697119345,-0.0373273795981567,0.0057181326896191,-0.0774960128049038,-0.0721295677364786,0.0793948333396343,0.0447680904095086,-0.0325228481455077,-0.0252287967413558,-0.1104522219417631,0.052727730023566
2001-04-01,0.1197176837737501,0.0227239652173665,0.0610205782055359,0.1600005942616853,0.0554510272429773,0.0698542912875197,0.0727250511903427,0.0470343432782307,0.1074579060421747,0.053739519533444,0.117687899738204,0.1257604272059183,-0.0789217437658464,0.0121491625680825
2001-05-01,0.0243257560870375,-0.0045884615763611,0.0446278029679092,0.0705994783644428,-0.0210795475277016,-0.0083961952669149,0.0256421784203482,0.0091649008111858,0.0414053877225377,0.0268554297937697,0.0790041506311318,0.0661830751957559,0.0148809598417578,0.0092328299682087
2001-06-01,0.1029230147343867,0.0260133672394395,0.0382190165730733,0.0618112085201403,0.0041609403119053,0.0311234090995107,0.0152851791298438,-0.0071310811189455,0.0592388470953331,0.0237256947949759,0.0791217953760181,0.093632615160498,0.0251248131366708,0.0180417709565681
2001-07-01,-0.0244264320102267,0.0272764911551135,0.0671935629160849,0.0598774812792015,-0.06335766269056,-0.0813205592597086,0.0446332116073087,-0.0167028032948373,-0.0267880229287449,0.0258332438281385,0.0550942683913788,0.0875710748436624,0.031074345501409,0.0436325617083213
2001-08-01,0.0374979649451212,0.039008065691874,0.0424794603040226,0.0553253342343644,-0.049859504247081,-0.0242415059228271,-0.0017871964695999,-0.0042825211270027,0.0650172293402384,0.0271690783218936,0.0553296053769791,0.0720685112371803,0.0286615005123529,0.0518100865053838
2001-09-01,0.1166061457134333,0.0952880729134619,0.0523010494034785,0.0564358064388379,-0.0377381552093361,0.0227793515158332,0.065995794876752,-0.0262629132251852,0.0111623778800158,0.0587648347396658,0.0361064065896528,0.0574327298731169,0.0039106338275338,0.0111586351323786
2001-10-01,0.0468629511314055,-0.1016902425331345,0.0285822959369816,0.0062321477468785,-0.0347185966480729,-0.0498528145894496,0.0187964052064906,-0.0246119820975145,0.0691058043861616,-0.0784390644223371,0.0429739977542276,0.0653302447949037,0.0224421420677103,-0.0758003754259135
2001-11-01,0.1579416535845013,0.0498126818303568,0.1017241281784961,0.254487346084673,0.0935739647477937,0.0928542143415107,0.1848224814161163,0.0637311861419007,0.0875687555861652,0.0254616600140877,0.1737608217400357,0.138362439459815,0.0568281957842344,0.0069181292890405
2001-12-01,0.1743849549215994,0.0793041146022766,0.1643186027287342,0.243362394143741,0.0672323423729928,0.0980490442775625,0.2012566762490877,0.1300968268642783,0.0940902055385422,0.0511925676212037,0.1497373007817515,0.103411296797514,0.1804446839239943,0.040564328032822
2002-01-01,0.0520595191071038,-0.0526901078026753,0.0374519939917981,0.164355310608613,-0.117724184412193,-0.0505702892056696,0.0666496313980395,0.1289991221731838,0.0122620105636102,-0.0191857389164731,0.0350803108104784,-0.0181324138453895,0.1675178596038762,-0.0650639682666494
2002-02-01,-0.0252427139340234,-0.0999139606964298,-0.0394701980781597,-0.0028049587180802,-0.1149981220920004,-0.1080332985835177,-0.0183770920111356,0.0175051886454866,-0.0555759522422469,-0.0417183089041017,-0.0469593030178323,-0.0549959791251204,0.1223658727168128,-0.0682777362299695
2002-03-01,0.0179995622236646,-0.0779261769437695,-0.0143659877155677,0.1022427132149879,-0.0198666219313992,-0.03607080525218,0.0311061696536754,0.0699246981085295,-0.043914074384407,-0.0353915151730213,-0.0207896303575019,-0.0308635192559449,0.1650864820317075,-0.0521923697671411
2002-04-01,0.0287859563340973,-0.0565421937108219,-0.0203324958765449,0.0480347922073534,0.0338835240166197,0.0031764758291181,-0.0043978707419505,0.0342249908196663,0.0166738740822935,-0.0152308872828648,0.0078820649711026,0.0068368173578789,0.1304232460863659,-0.0551084244996431
2002-05-01,0.0544591534221403,0.0132481950772707,-0.0514486429224092,0.0346746027553663,-0.0078107755764662,0.0574394554816102,0.0021241375095577,0.0341289505935442,-0.0078118708721852,0.0302801704502968,-0.0100938576031488,0.0053782935814403,0.0757146525530814,0.0072340130056645
2002-06-01,-0.0207604429167247,-0.0745890444879009,-0.0510497905560853,0.0304429935966723,-0.050121133800566,-0.0314520886597549,0.0071860912400651,0.0431653949310124,0.0360964217849613,0.0090100431590229,0.0156081823911264,0.0111840914252425,0.0381933038924238,-0.027895739839522
2002-07-01,0.0570500135749085,-0.0757556049444936,-0.0697171240659244,0.0382270957659081,0.0440862567490363,0.0720284439556202,-0.0363699317673038,0.0482446605053965,0.1387742678309997,0.0087736157177111,0.0472880817683183,0.0383587296566076,0.0326907299477099,-0.0346723045499466
2002-08-01,0.0443326354433786,-0.084014920078193,-0.0780641458422906,0.0349240062496356,0.0223380541271467,0.0131691344037534,-0.0585108838425689,0.0074905396851576,0.0662923363530438,0.0035819963769547,0.0095556685947606,0.0118487630468528,0.0222555340559438,-0.0187292483297731
2002-09-01,0.0079261728599213,-0.0976413642689166,-0.0509065746151726,0.0485325041243811,0.0059770002833765,0.0184474896772819,-0.0407804281705139,0.0277485240416908,-0.0038039145179453,-0.023020410939889,0.02178871114846,0.0079390034628339,0.0320190999521017,-0.0081612796251882
2002-10-01,0.1056643795118432,0.1080008222898349,-0.0142304033700426,0.1712306633980667,0.0865421003839017,0.1195555056866091,0.0605679824956695,0.0669809878078702,0.108203240858419,0.1540593302282396,0.0426464920923699,0.077120151951,0.0286280766219633,0.1037634952210559
2002-11-01,-0.0929606083446366,-0.0994491898178964,-0.0802986810861234,-0.1506180600262006,-0.1068419777956144,-0.0886574432118081,-0.143163206537622,-0.0605291029499817,0.0042357650690227,-0.001065851930452,-0.0993414426672174,-0.0873406135871661,-0.0281725553182923,-0.037654836270093
2002-12-01,-0.0881162385287197,-0.0864631854317785,-0.1028684187909192,-0.0845259098870201,-0.0398216220883469,-0.0576308585079239,-0.0966241025965004,-0.0945614304580573,0.0444401068683824,0.0208911151668615,-0.0483083916986579,-0.0611029653224761,-0.1097410263029949,-0.0328552976717197
2003-01-01,0.0136818557570244,0.0620871300262599,0.0250497094165282,0.0044583610007649,0.1529390800383581,0.0308426530888432,0.0061833444918306,-0.0408649491084958,0.0975013375272411,0.0257495106902112,0.0420907249003477,-0.0004720719590949,-0.0216600113724361,0.0226735614781006
2003-02-01,0.1604268737823311,0.1520456048563367,0.1832703696483868,0.2279258584137657,0.203878546709209,0.1632573664250713,0.2031070538287842,0.1330706181879932,0.1447998823805214,0.1013624084738715,0.1755137404105688,0.10024285529067,0.0440447080348853,0.0768362900763044
2003-03-01,0.0553914508096475,0.0145178283895184,0.108285875589658,0.0946577723177384,0.0081944039118333,-0.0042400382880387,0.0279761748397007,0.0714791380642623,0.0432862555375237,-0.013007731286688,0.1107577498747787,0.0345945593847147,-0.0145117389209126,0.0168459130540448
2003-04-01,0.0399116056672887,0.0042877609735576,0.0732234176812163,0.0290956682581047,-0.0554426994351295,-0.0237220853927055,-0.0227155959630422,0.0353106459532384,0.0470239223937021,-0.0184880175117996,0.0446758532006867,-0.0040358685415355,-0.0126550252904884,0.0123541737018193
2003-05-01,0.0105693852535395,-0.0015145340070752,0.1208224149367076,0.0620020100916853,-0.0076304064941545,-0.0102535059364399,0.0253079870551893,0.035431732585085,0.024538881540316,0.0051062705920372,0.0399310003317765,0.054192489923718,0.015007108726273,0.0001614917608456
2003-06-01,0.022610576653868,0.0295181300406852,0.1298411883287649,0.0740214691369693,-0.0137796277232311,0.0062088759830771,0.0415865100601209,0.0460082567821054,-0.0261034106456463,0.0099249813964092,0.0216242886729638,-0.0024298435257286,0.0452573340531046,0.0206633513170508
2003-07-01,0.0756733784630796,0.0557999235847717,0.1527063209371704,0.0635715065636048,-0.0149168100872927,0.0147110983657832,0.0875862775928055,0.0412130557159038,-0.0319670478122198,0.0062622184027709,0.0276913363671589,0.004093911754893,0.0526186029262873,0.0300786312098537
2003-08-01,0.1099464829046255,0.0593791974448798,0.1738116079104159,0.0776415260608693,0.022469554343953,0.0567311042355314,0.1250490376093438,0.0562315323941327,-0.0224410232040384,0.0115675497912128,0.0554675649557836,0.0436446787323596,0.0777025785444358,0.0199799498081318
2003-09-01,0.0315096745284577,0.0091149043333729,0.1098051545538538,0.0627308252098046,-0.0419075352399076,-0.0250914227189014,0.0500203102820151,0.0466758675877656,-0.0120298539713594,0.008476990470644,0.0170871290486545,-0.0411212683603956,0.0367940789777456,0.031615663233488
2003-10-01,0.1000802658145367,0.0812514042835275,0.0961399079915992,0.0994264414017784,0.0396589164466014,0.0524155674353927,0.0590530082320661,0.063059808874005,-0.0027377338652065,0.0443649430788433,0.0492371392474595,0.0075016130198406,0.047392662258332,0.0382723991130333
2003-11-01,0.0757731850961853,0.0258365106289666,0.0556360482147226,0.0686144389039036,0.0056510411805348,-0.017910166474401,-0.0336161087057327,0.0709130879938264,-0.0298466166504027,-0.0147454690600312,0.0199923912807626,-0.0154842216211577,0.0210010245515377,0.0258673485121683
2003-12-01,0.0380044933159631,0.0252890663827933,0.034518476989156,0.0033559089457035,-0.0521839945518571,-0.0457147664333419,-0.0982548181393454,0.0758809995898808,-0.1467817819663075,-0.0461698496504148,-0.0452641564851958,-0.0777589754473417,0.0693228652267805,0.024354769590694
2004-01-01,0.0300956190978105,-0.0285493493990109,0.031627511783121,0.0259199921300563,0.0090992515895251,0.0091143026680668,0.0206085973114156,0.0465143688602616,0.0232989467120496,0.0036928694541593,0.0482097270226589,0.0199894253483847,0.0015294565674182,-0.002037402617752
2004-02-01,-0.0512737968298644,-0.0490480226797664,-0.0471986082142059,-0.07049236189766,-0.0491561632171055,-0.0668592183488492,-0.0971767739763329,-0.0334794380847505,-0.0475225809685646,-0.0277612397081661,-0.036629934657995,-0.0274605754942456,0.0248878469868074,0.0017141802607092
2004-03-01,0.0481126252279544,0.0595227827151347,-0.0089680071657625,0.0734515996806912,0.0518771128316899,0.0372366971855306,0.0353822475721479,0.047845692816562,0.0172238310309715,0.0609886617013515,0.0046464085119986,0.0210706120344283,0.1040586477334741,0.052365219457954
2004-04-01,-0.0090306226050351,-0.0153308649050138,-0.0265059596028223,-0.0039192638429135,-5.71774576130224e-05,-0.0407908700368331,0.0034752894046476,0.0060628221683955,0.0428342256502851,0.0104288202644973,-0.0051099412689694,0.0078140523679337,0.0588279878704298,0.0152731005815454
2004-05-01,0.1422901299177823,0.0384638421225211,-0.0277977575125198,0.0570291698561469,0.0969887339636663,0.0442171315072918,0.0087362763236882,0.0742219402171748,0.1353508874641242,0.0531301106116046,0.0505538258059132,0.0542637421400122,0.0401046009772088,0.004156260258302
2004-06-01,0.1296339740296801,-0.0008605119672822,-0.0392601802317429,0.0166513358879711,0.0860377174843201,0.0401651010532972,-0.0177513098422501,0.006463679297493,0.1166242968754325,0.01952342449243,0.0110677255166073,0.0431653083432728,0.0268429343334553,-0.0420802354804763
2004-07-01,0.0340117952952425,-0.0200655386085983,-0.0696668164219147,0.0216513873742378,0.0228409843515109,-0.0308681954524168,-0.0479735689799447,0.0277501134435951,0.0798953404560727,0.0246673967854675,-0.0146905029665127,0.0399956692302971,0.0288577552925062,0.0077770478699328
2004-08-01,-0.0040476584555726,-0.0070494968497989,-0.0878917116971322,0.021834887637528,-0.0003327674548287,-0.0213444446277897,-0.0613423129369046,0.0376139275520337,0.0634263211286594,0.0258119433490335,-0.0211463844747079,0.0198547275151419,0.0095218247160779,0.0355873699143245
2004-09-01,-0.0021009765228434,0.0054185891426499,-0.0521794728541173,0.0209518526148784,0.040135169818118,-0.0076886716841606,-0.0215838373893575,0.0450148077563987,0.0886652405511689,0.0214844454330354,0.015832926431976,0.0723205187147968,0.0415809628893875,-0.0447524352243888
2004-10-01,-0.1060574647305401,-0.1061881416019936,-0.0381213529419923,-0.1294515213317986,-0.0691299889550585,-0.1231445969862079,-0.0823072997241318,-0.02408164294987,-0.0181486571590347,-0.0758602431858825,-0.0441073936943539,-0.0351363237151254,0.0262416659297137,-0.0146664893028436
2004-11-01,0.0210160419241205,0.0325937724226363,0.0253616234146889,0.0789350787334512,0.0310087295473735,0.0326059031508982,0.0906473470932986,0.0314490795561539,0.0799161982732314,0.0597330785257632,0.0399544426747091,0.0384373822367649,0.0836977618552765,0.0328176980369505
2004-12-01,0.0069844967007703,0.0374087865740833,0.0218810928611645,0.0134287701614113,0.0220482717212071,0.0184173876666982,0.0476072498943054,-0.009823416692086,0.0503380296784463,0.0416907591488104,0.0127174149812994,0.0133158010434328,0.0791769066651646,-0.0329321534675628
2005-01-01,-0.0181966998122042,-0.0420167137335276,-0.0283799004261489,-0.0305371405266932,-0.1062205072063697,-0.0606687844268769,-0.009375958760966,0.0077009883184224,-0.0109540031189574,-0.0425224602213489,-0.0817557973387899,-0.0281634333491993,0.1148162528850633,-0.0055723859825427
2005-02-01,0.0712548125066803,0.0454602409287865,0.0271825251681612,0.073517022203827,-0.0289157497228345,0.0357278456840362,0.1329163292074575,0.0443593598519242,0.1359092449004109,0.0355090216442413,0.0142566530836099,0.0347470527046951,0.0801659504355534,0.0072291435337739
2005-03-01,0.0432200208927646,-0.0399924799705289,0.0292596125329716,-0.0001922427099607,-0.0142374339448139,0.0006298021010167,0.0802457220386259,-0.012180195988634,0.1751545104333054,-0.0164342833258395,0.0417349278313992,0.0470979236150768,0.0153081221868767,-0.0489511146618788
2005-04-01,0.0209057496641449,-0.0200102580813528,-0.0041653201422597,0.0066455629598891,0.0040416047097906,0.0135178867581693,0.0080472275980767,-0.0005238840206125,0.0354505072096884,-0.0147773830096191,-0.0084178939085077,-0.0030089036515441,0.0123397711534742,0.0373492495070308
2005-05-01,-0.032639106642609,-0.0470251534848884,0.0036246336126239,-0.0225073211750874,-0.0240792729571417,-0.0289088795610936,0.0206637907789755,-0.0450166558966067,0.0132576650374325,-0.0192002378725248,-0.0490503385241325,-0.0078944796374607,0.0421160887081342,0.0404960292176284
2005-06-01,0.036895436062359,-0.0282970698042461,0.0308019814623818,0.0164891093965806,-0.0254834744235772,-0.0223267417180075,0.0370059856452265,0.0222046468175634,0.0134482667958053,-0.0109118353748556,-0.0323314348107999,0.0050949621490339,0.0474315224941221,0.0054514138389514
2005-07-01,0.0466380202991558,-0.0300716091567458,0.0422007193403466,0.0130672642295586,-0.0119800252264106,0.0009923009936585,0.0489548516080731,0.0066965256588069,0.0339267327029055,-0.0160532906064503,-0.0182256443435555,0.0004921969443643,0.0429838397083948,-6.987759617871347e-05
2005-08-01,0.0474356512490707,-0.0244875091127525,0.0386274256436429,0.0059744702632755,0.0157687480326202,-0.0071148250798032,0.0500814174384096,-0.0086213042400018,0.0392231272881744,-0.0233858195318958,-0.023388361238382,-0.0035906499612536,0.0322625630374489,-0.0284540085355615
2005-09-01,0.0170027174543889,-0.0339396922297083,0.0343551373431481,0.0108335892576931,-0.0266094971679677,-0.0621128212888137,0.0584987921561399,-0.0131796328357864,-0.0147260174680106,-0.0122094439059097,-0.063411593682364,-0.0176542942950845,0.010818076984993,0.000190880991326
2005-10-01,0.0487268271811736,-0.1041473860120554,0.0114722116907195,0.0728831406162235,-0.0196878068777444,-0.0338745339543429,0.0491541554123848,0.0069990730265487,0.0500658998148679,-0.0662789701605213,0.003534908356034,0.0341646719152741,0.0156797547759488,-0.0581243383898524
2005-11-01,0.060991342105563,-0.0043232218927506,0.0119758744229194,0.0209176009465927,-0.0158029161664039,0.0028775741527979,0.071371377839938,0.0410674486243216,0.0272536397239804,-0.0099697610094651,0.0114691435316807,0.0462600387490645,0.0258663735756137,0.0269950206828397
2005-12-01,0.0658116630830747,-0.0207534649037022,-0.0076390919830195,0.0276866383962754,-0.0024179598897049,0.0148341694338078,0.024282934972259,0.1011974563489701,0.0989178747092616,-0.0013898667919356,0.0187934445079598,0.0418466144981763,0.0368157927741528,0.0199100946410091
2006-01-01,0.0937810966877847,0.0739940535078922,0.0606840911898594,0.0781008689684163,0.0802798470616608,0.1355826684261032,0.0593485208684718,0.0818148667268126,0.0852662198763098,0.0663814562418956,0.144497058316098,0.0798093288626304,0.0292147522801364,0.0697622532654484
2006-02-01,-0.0025475390270734,-0.016221018242529,0.0207317042350787,-0.0344276425618232,-0.026685492956016,0.0263966377563313,-0.050148821493547,0.0093367370787831,0.0011481526504759,-0.0221658215872189,0.0356967669412746,-0.0097562153395855,0.0036516159507691,0.0226442672001887
2006-03-01,0.0275783065577961,0.0625533766193413,0.0098418291825126,0.0271395157498766,0.0144339826666026,0.0968484592834144,0.0143496140709977,0.0556673677259986,0.0015171183820434,0.0370071971076022,0.0225455063655175,-0.0123578283327709,-0.033973207400038,0.0613844311867808
2006-04-01,0.002663926154625,-0.0006491548840585,0.0104190118834388,-0.0192508459896032,-0.0662201087563936,0.0393604584950928,0.004025033305357,-0.0422640127298166,0.0574861781784434,0.0111130082055375,-0.0037993443387662,-0.0235147603434064,-0.0379232396579141,-0.0401196295598929
2006-05-01,0.0243740974907495,-0.0698748918687037,0.0347374031464298,0.0072295472843002,-0.0356591466256581,0.0055800544805073,0.0114997863696295,-0.0210299076575992,0.0684068882632615,-0.0773792899555232,0.0365053950543661,-0.0334334883683915,-0.0161516168210731,-0.0473383734881807
2006-06-01,-0.0249772175629345,-0.0056015812881682,0.028495781108127,0.0105228450227237,0.042258226414038,0.0259156944039595,0.011150228595266,-0.0172111280369904,0.0618096313501972,-0.0281776783764335,0.0408606342028363,-0.0204932641375137,-0.0235451929154919,-0.0104456634841234
2006-07-01,0.0177629121704292,0.0168627679337056,0.0322412761503372,0.0154609469396049,0.0896339688154661,0.0553609644535448,-0.0120526147935855,-0.0026568543608753,0.0427019860317017,-0.0262890202182575,0.0604927813780342,0.0089976998118608,-0.002659497747917,0.0183931487958837
2006-08-01,0.0714860624554489,-0.0083400665061326,0.0222109701940276,0.0196442446608386,0.0290151358598507,0.0470094270859853,-0.043290030205032,-0.0082267116562384,0.0163235883114722,-0.0227731380519564,0.0555192366634251,-0.0038980484586765,-0.0354877994969413,0.0224261088002855
2006-09-01,-0.038789925482348,-0.0037255652239949,0.0310124205210442,0.0159891605217268,0.0240947042772887,-0.0061799514896527,-0.0041955572578409,-0.0111217043955527,0.0288547742758069,-0.0269888190550382,0.0478787227086208,-0.0255817656819132,0.002860999502495,-0.0053239208694684
2006-10-01,-0.0169727043077365,-0.0037990017321334,0.0204784407895282,-0.0261905514049658,0.0418902843920641,0.0057519884583108,-0.0148845330755662,-0.036903362808804,-0.0097055049114374,-0.0336901721098321,0.0157893636656929,-0.0406107407673204,-0.0281796507728664,-0.0122154669945189
2006-11-01,-0.0521751013013869,-0.073218485284574,0.0039991981685787,-0.0294203538259409,0.0015877609548695,-0.022673768574112,-0.0556475086948076,-0.0178659663762204,-0.0182056575219498,-0.0777072106010869,0.00358775864483,-0.0684315208974801,-0.0954952517513199,-0.0288645168641537
2006-12-01,-0.0740477172786988,-0.0748909962769346,-0.0033406982502022,-0.0403879768168131,-0.0531342528255578,-0.0558468008573775,-0.0216654913611584,-0.0658405605930276,-0.1090083192633422,-0.0905069134001621,-0.0016050816537287,-0.0583863281531478,-0.047943488656589,-0.0242427086370824
2007-01-01,-0.1347870388180574,-0.1503879361962141,-0.0162993411137364,-0.1320457905843319,-0.0435236418841782,-0.1556782012390343,-0.1802565258690514,-0.1100864946142259,-0.0140855294490762,-0.108219317620307,-0.1565379807726614,-0.1334136263597756,-0.0340580447815099,-0.079042065390368
